,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,0.0,0.0,199.99999999999272,383.45454545454413,768.9999999999964
Average Fixation Time [ms],0.0,0.0,0.0,0.0,99.99999999999636,97.80487804878014,92.00000000000291
Hits,0.0,0.0,0.0,0.0,2.0,41.0,10.0
Relative Dwelltime [%],0.0,0.0,0.0,0.0,3.3579583613162143,70.81934184016129,25.822699798522503
Revisits,0.0,0.0,0.0,0.0,1.0,11.0,2.0
Total Dwelltime [ms],0.0,0.0,0.0,0.0,199.99999999999272,4217.999999999985,1537.9999999999927
Total Fixation Time [ms],0.0,0.0,0.0,0.0,199.99999999999272,4009.9999999999854,920.0000000000291
